label,text-cat
Dolenjska,@Jure_Bajic po fuzbalu  sm za Maribor @MitjaKravanja @VasjaSabeder
Dolenjska,@lisjakm ne  no... kofetarji so mi bli dark horse vsaj za èetrtfinale ...
Dolenjska,ante bo postavu progo da 1/2 tekmovalcev ne bo jasn kje se pelje.. #slochi #rtvslo
Dolenjska,@LukaMittag Js sm mislu  da si pa Ibrièièa mislu:)https://t.co/qgj2De39bA
Dolenjska,lej men je fseen
Dolenjska,"Uspel mi je unièit še eno flaško iz ""ta bolš"" plastike. Pri men ne zdrži nobena veè kot pol leta :("
Dolenjska,@tamejhna Jaz ubistvu tudi ne ampak moram :(
Dolenjska,@SillyInnerVoice noben ne bi smel bit brez dekce v avtu. jz noèem žvet v takem svetu. also: dobr dan za piknik :p
Dolenjska,Petek zveèer. Nè se mi ne da. Wallet approves
Dolenjska,Èin èin tivariš @EdvardKardelj!
Dolenjska,@Pal4e haha vem kk je! Jest sm bla tut ponosna na svoj sladki grah (èeprou je zdej že èist suh -_-) A si sama doma drgaè?
Dolenjska,@sasabatistic Hahahha  zastonj je :) Mogla sm. Hoèem ga naštudirat  da bom pro. Ne gre mi XD
Dolenjska,Lahko noè oz. dober dan na drugem koncu sveta :D
Dolenjska,Madona so komarji nocoj nadležni  èist sm popikan. Za znort
Dolenjska,lakiranje nohtov in gledanje Zlatih globusov... Kar je dobr  nej slabu! :)
Dolenjska,@JelkaCom evo
Dolenjska,Valentinovo gor al pa dol  èe ne morete èez celo leto deklin poštelat  jih tut dans pustite pr miru!!
Dolenjska,@ItaqRina :-) nè hudga. Mislm  da bi ga blo dobr pogledat pred ogledom ta novga.
Dolenjska,@UrskaTurk je pa res  da imam potem èetrtek frej :)
Dolenjska,@SafetAlibeg valda da ne more bit  ker je bel in ne èrn. razen èe gre v solarij
Dolenjska,@alivea @Val202 u dvorani je bla pa kr zmaga ;) tenks @Jinxovje :)
Dolenjska,@primozjakin mnja... true. jz mislm  da bi vse te genijalce  ki sklicujejo tiskovke  mogl parkrat zignorirat na polni èrti  pa bi blo bolš
Dolenjska,@RobertDemirovic kao favl v napadu nad vratarjem
Dolenjska,@KibibiC kolikor sem gledala na rtvslo. si naj bi bila ne vem pa ne
Dolenjska,@Pal4e haha ja na zaèetku bo treba pa mal uvajanja :) tk k ga bom jest zdele rabila k tut nism bla zaprta pa se mogla uèit :))
Dolenjska,Tok je lepo zuni da skor morm it teèt. Èeprov se mi ne lub
Dolenjska,@Futrovnik da je lohk vedno kriv zabar....
Dolenjska,Da se pa Galaktiki tako branijo pa ze dolgo nisem videl. Ce ne bo kmalu gol padu  hmmm pol bo zanimivo
Dolenjska,@PristovnikB ja z nalepko je vse drugaè;)
Dolenjska,@sasabatistic Hahah  ja  mal sm se sekirala  ker je bla una preveè meditativna po tvojih besedah :P Sm pa misnla  da si kje na poèitnicah :)
Dolenjska,Dons bo pa tezka.tole brez messija ne zgleda dobr #ligaprvakovSK
Dolenjska,@ropotark Sama nikol ne grem k istem frizerju 2x zapored
Dolenjska,Jz mislm da je èas  da reèemo dobu dob.
Dolenjska,@lenci53 Hihihi
Dolenjska,@Petrasa1 sem poèutim že ful starega :D in ful vesel  kr nisem bil Titov pionirèek lol @BVoje
Dolenjska,@rokpusnik jih nea veè
Dolenjska,@MrTemujin @MajaGloria manj bedakov je na tviterju ;)
Dolenjska,@darjapograjc ja ker èe si redno si ne morš frej vzet... NOT
Dolenjska,@GobaFunk @tyschew jst pa brez šihta -.-
Dolenjska,@GobaFunk tistim  ki nimajo dnarja za èike. ciganom
Dolenjska,danes se že cel dan ukvarjam z grahom... dost ga mam!
Dolenjska,Z messijem zamenja dres @valterbirsa10 in ga podari mojmu sinu.jst ga pa peljem na pir.
Dolenjska,@Laura20550 res je  nè spet so bli sosedje pretrd oreh za nas
Dolenjska,@TelekomSlo Aja... Kako si ga pa izklopim? Ker ga ubistvu sploh ne uporabljam (še ne vem èisto kaj to je :))
Dolenjska,Benzema je kr v tunel steku  prav da ma dost dežja
Dolenjska,@AirMiran saj kolidž je dejansko višja šola. Paè Ameri pod art razumejo svašta  sploh na SV obali je en kup teh zasebnih liberal art šol
Dolenjska,a zoki dons pride???? al mu je udarl v glavo  da tm ni prostora zanj.... #gotofje #fertikje
Dolenjska,@medeja to bo zihr nas potegnilo iz krize @PametnaRit
Dolenjska,Tudi na tretjem treningu za dm tek je bilo suuuper! #tek
Dolenjska,@pietrodom tist pa je res voda
Dolenjska,@Jinxovje hvala seko! :) èist niè ni drugaè - tud sonca ni :) amapak  mam pa diplomo! :)
Dolenjska,@myladay ja saj! Pa èe bi bilo 3 km bi blo še nekak cool  ampak praktièno 8 km... ko bi vsaj po pravici napisala :P
Dolenjska,@masta_84 eh  je res premaknjenc. JM v Zagrebu parkrat potrdil  da je res klasa glede vedenja itd ...
Dolenjska,@TelekomSlo Èe rabite kakšno twiterašico za testiranje telefona se že v naprej javim khm  khm :))
Dolenjska,Sreènga pa zdravga ... jutri pa v nove zmage. #2014
Dolenjska,Slovenska s5 odprta. Tole je blo pa res hitr. http://t.co/93bC77qKQE
Dolenjska,@strupko aja  hahaha :) No  lepo je bit varèen in združit dva obroka v enem :P Lahko tud tako gledaš na to :)
Dolenjska,dost je! od sedaj napej blokiram folk ki objavlja ali retvita zaklan folk.
Dolenjska,Me mormo zbez gola  mormo gol dobit  pa da ga je**š
Dolenjska,Pa kaj pol èe piska. Ko iz trgovine iztopiš tud piska. Pa kaj potem?
Dolenjska,Bolš bi blo  èe bi si posušila lase #Evrovizija
Dolenjska,@MitjaKravanja jp  ena parakatoliska sekta  ki jo vodi ex soigralec Portugalec. No  nisem veè zihr a je še notri @OblakJ @JureBohoric
Dolenjska,Gledam live koncert od 50 centa na MTVju... #throwbackthursdays (btw v živo je grozn)
Dolenjska,@rokpusnik zadnjic si ga ceu vecer hodu iskat pa ga se kr nisi najdu al kako? ;)
Dolenjska,Lamps jo je zveknu.http://t.co/lL4vVigRtE
Dolenjska,@bosstjanz via Zaminivosti. To je tak virus  obišèeš stra in ti avtomatsko lajka stran Zaminivosti
Dolenjska,@Jinxovje joku bo dvojno
Dolenjska,@MitjaKravanja em... ne vem. itak jih ne poslušam veè od eurosonga :D
Dolenjska,@dguttierrez SSD je v zadnjem èasu ena lepših kratic  ki se lahk zgodijo raèunalniku :)
Dolenjska,Nikol nism razumela  zakaj v filmih ne pržgejo luèi  èe se nekdo plazi po hiši. Zdele pa prviè vidm  da je ena kr sama ugasnila luè.
Dolenjska,@leiuca leni kravac  fazlija  ado gegaj  sateliti :-)
Dolenjska,@MiranZore @Ziga_Kos do kdaj so pri nas že mladi nogometaši? Drgaè zanimiv seznam.
Dolenjska,@MaticKodric @MiranZore madoniš
Dolenjska,@MitjaKravanja in poglej našo fudbalsko repko :P
Dolenjska,@Mirko_Mayer @JakovacIgor @plostajner na dolenjskem bi rekl: poèas pa ob kraj pa ne po trau!. Wait & see; ni vse tako kot se zdi :-)
Dolenjska,Podoènjaki do južne Afrike  pa dejansko sm kr ok spal dons. Fakin veseli december :)
Dolenjska,@zmauceva omg. maš pa res izbiro! kje pa to najdeš? a maš kak posebn link? ... zdele bi VSE glede na to  da sem že 4 dni na prepeèencu :S
Dolenjska,@tretjeoko @RichieKis Ravnokar sem poguglala za slikami. Umiram :D Zakaj bi si nekdo naredu kej takega? In to še objavu? :D
Dolenjska,@gregorko1 @PristovnikB tud pr nas je tako. Bomo naplaniral akcijo in spucal poti eno po eno in bo...
Dolenjska,@A_de_TIC Še Reggie Millerja si pozabu. Se pa strinjam  da je elitni klub :)
Dolenjska,A veš uno k se zmenš  da bo vse poèas pa na izi pa neobvezujoèe pol pa vse skup ob prvi šansi vržeš skoz okn #jao
Dolenjska,take k so mel fore kot je npr #prajezik smo pozimi mavžal v šoli. ampak zdej smo odrasli and its all good :)
Dolenjska,Ja zdej bo pa kr poletje
Dolenjska,@Chateebox Uèeri je blo 2 stopinje ozuni k sm šu iz hot tuba. I could really use some heat :)
Dolenjska,@wixy_ jz sm šu uèeri. Make sure you pack lunch :) je kr dolga. Ampak je za pogledat!
Dolenjska,@jernejsavel a ti si ta prevarant ... za poštene honorarce je pa vlak dobr :-)
Dolenjska,@MatejSpehar Precej drago pivo je blo to... ;-)
Dolenjska,@tyschew @zballe no no... španski fuzbal je meh beh. najjaèi nogomet se igra z jajci  tm v španiji pa so brez jajc
Dolenjska,Konèno sm se zbudu. Trajal je ful
Dolenjska,po x mesecih/letih grem igrat igrice na Miniclip... jp dolgèas mi je #faks
Dolenjska,@wixy_ to je zakon. To jz skos poènem :-)
Dolenjska,@z8_LJ evo  v 2/3 puck že priletel na slab meter stran  a nenavaren floater  tist prej je bil laser beam
Dolenjska,v službi so prestavl radio na neko komercialno postajo. trpela sm. nekaj èasa. potem sm dala na @Val202... ušesa in možgani so mi hvaležni.
Dolenjska,Bla  bla  bla  bla  sm to sem razumel ITA selektorja. Hahahaha
Dolenjska,@Belokranjka_ Toèno tako! Pa še štipendija bo do takrat prišla  tako da bom ubistvu pol štipendije za to zapravla :D
Dolenjska,Ka pa ti študiraš? Hja  cinistiko in sarkazem.
Dolenjska,@SillyInnerVoice @ItaqRina valda ne prèakujeta da bom jz kuhu? Ipak smo na severnem Balkanu :)))
Dolenjska,"@lenci53 Wtf!?! Gotovo ne živijo s tako the best ""penzièmi"" kot jaz!"
Dolenjska,@sasabatistic Ahahaha  tole je bla pa res polomija :) Tud iz moje strani :P
Dolenjska,A ves uno  k cakas pr zdravniku ceprov ni nobenga pred tabo ker se morjo sestre pogovort o smutijih in resit geslo od krizanke do konca....
Dolenjska,... wtf  èakam jokanje  pol se pa zjoka ena k tri JAje dobi ... krneki :)
Dolenjska,@lukaurbanbuddha men je 50 èist kul  ma ogromn dobrih komadov. Ampak podobn k 2pac  njegovi fani se ti zamerjo :)
Dolenjska,A Janez je zdj èrn? #nebuloze #diskriminacija
Dolenjska,"Dons je oèitno un dan k bejbe rade pošljejo ""kako si"" smse. 3 in and counting #iaintmad"
Dolenjska,Vikend na morju je boljš ko 100 evrov pufa:)
Dolenjska,@betmenka 1. YES! (leti na saško) in 2. sej bom jz tud - iz postle vn. k me laptop že žge v noge ;) :D (pa tenks)
Dolenjska,@FilipPotocnik ne  razen na TW :-) se zaèenja
Dolenjska,@tanjazakelj tko je ko si dobr;)
Dolenjska,@Klavdi1 brezel chips... to so v pravzaprav tanke preste
Dolenjska,na zacetku je blo cool zdej pa v 3pm vse skp #siol.tv
Dolenjska,Piknik je boljš kot uèenje.
Dolenjska,@PEroCaks @Cvetlicarna hehe  me ni v metropoli niè. Je bla akustika al štrom?
Dolenjska,@bosstjanz sej se lahk še vedno zapelješ èez mejo :P
Dolenjska,@lenci53 mogoèe pa res :D ker so res suuper :D
Dolenjska,@DanielKalan no  saj je na La Oli èisto legalen in HD stream ... samo vseen me nervira ta medvešèak tv
Dolenjska,@lenci53 Ja ubistvu so se mogli kar namatrat :) Ja saj sem jedla ledene luèke  jedla mrzel puding ipd :)
Dolenjska,nè veè #gotofje in #fertikje   za vse naj velja.. leve in desne politike #spizdite
Dolenjska,@nejcjemec po rutki sodeè gre za dostojnega naslednika moje malenkosti - Grosuplje 1 ... matr sem ponosen
Dolenjska,A veš tist  k bi reees rad tekel pa ne smeš zaradi prsta na nogi? No tisto :( saj sprehod ni slab ampak dan je krasen za tek!
Dolenjska,veš  da si zasvojen z twitterjem  ko prosiš  da bi dobil tak nadomestni telefon  ki ima app za twitter že naložen :)
Dolenjska,@PristovnikB zakaj pa sebj ne? :)
Dolenjska,@zmauceva ... sej bi èinala s tabo
Dolenjska,Edo je vèeri zakljuèu s stilom. #tributetobob http://t.co/BKYVxNaJkr
Dolenjska,@7inki moje je blo pa na nasprotnem polu. fuj :)
Dolenjska,@timzanpabernik Hahahah
Dolenjska,in potem že skoraj zaspiš in ti zaène jit na bruhanje... so not funny!
Dolenjska,Zaèetno navdušenje nad èipsom z okusom mehiške malce pojenja. Ni tolk kul  kot sm misnla.
Dolenjska,@pietrodom @sloveniafooty to pa ja ni niè takšnga ;-)
Dolenjska,Sm mislu
Dolenjska,@AjdaAude Am... Vem. Ampak sm prejle že enga snedla *blush* Tolk o uporništvu ;)
Dolenjska,@Mat3ja po èevapih
Dolenjska,@Jaka_R2 sem nazaj :) bom pickou ja; tko da posl prosim.
Dolenjska,@sasabatistic Ja  je blo luštno. Sam od zaèetka sva mela mal mraz in je blo mal muèno spat v šotoru  haha :) Drgaè je blo pa super.
Dolenjska,@UlaVovk Ja
Dolenjska,@aana104 èokolino z ovsenimi kosmièi  korn fleksom  èokoladnimi napihnjenèki pa še z neèim (se mi zdi)
Dolenjska,Ubistvu danes ne grem na faks... In ubistvu  sem se za brezveze zbudila že ob 5. zjutraj...
Dolenjska,@Jaka_R2 super  pickam zdle. Kje je moj drugi pick  ki je bil autopick? Sam da si zapisem koga sm dubu.
Dolenjska,@ItaqRina @RTV_Slovenija kva je to za ena zmeda na sporedu.. keri amaterji...
Dolenjska,@Maaadridista je ne  hehehehe  sam mas pa prov  tle pr ns u bloku je ze pol albancev  sej nimam nc prot njim ampak prevrc so se raspasl
Dolenjska,@SillyInnerVoice a si preveè zakurla? :)
Dolenjska,"@LeonDolinar it's entertainment. Bo že DL malo popiz*** in bodo doèakali ""break of luck"". Pa saj so jim talali power-playje potem ..."
Dolenjska,Vèasih se poèutm  kokr da sm edini fan od Franka Oceana v Slo. Prove me wrong? :)
Dolenjska,@jerry_jernej ne? zdaj nisem veè zihr  samo bil je nzsjev  èe so že ob straneh bili.
Dolenjska,@wixy_ ^^ kr težka hrana za zjutri :)
Dolenjska,@mihagrasic klièe se nazaj. Oz. tako je bilo nazadnje  ko smo še novinarji klicali zdaj to dela PR
Dolenjska,@yodazib @pietrodom pa sej je ista firma + je to kar spodobno in kao pravo pivo
Dolenjska,@gpochi a tist gol misliš ... brezveze  samo žur je pokvaril preklet špilferderber. Podelitev ... it's beyond my control
Dolenjska,@makrajnik @sloveniafooty @MaticKodric @yodazib @pietrodom pripravte kramparce in štucne!
Dolenjska,@PEroCaks treniral sem vèeri  kaj sem zamudil?
Dolenjska,Vid in Pero bi morala še študirati naše nareèje... Nej blu tu dobr! #slotalent #sit
Dolenjska,@BorisDroid Ob tej teži  to sploh ne bi blo niè èudnega. Tud to ne  da klopco iz tega razloga kar s sabo nosi :D
Dolenjska,@PickemSi @DonDado7 Jst sm biu 120% preprican v zmago Brazilcev fak :)
Dolenjska,@whoz_that_grl http://t.co/h36cHXE4nm men je bil tale the best k je vn pršu
Dolenjska,Znan obraz ima svoj glas? Znan obraz? Jst nobenga ne poznam in mi ni znan. A sem bolan? #znanobraz
Dolenjska,@MeFollowYouAll ta je tud lanska... old
Dolenjska,@tweet_fairy not in a milion years!!! rajš se naglas zgražam in niè ne ukrenem! :D
Dolenjska,@_seeke jz kr od doma delam dons :D
Dolenjska,@Pal4e eh dns mam šele ob 8. zveèer konc  jutr mam pa do 6. pa še mama pride... mrde u sredo?
Dolenjska,@A_de_TIC Ej lih dans sm isto razmišlju... potrjujem reakcijo! :)
Dolenjska,@sloveniafooty Jah
Dolenjska,@wixy_ @SillyInnerVoice sej drugaè ni tok rožnato... delam ene 6-8 ur na dan razne zadeve. But still  it's nice. Èofotanje pa take fore :)
Dolenjska,@GalaAine Hahaha  pol pa vredu - sem mislila  da se nisve razumele :)
Dolenjska,@anzebaselj paè so živèni èasi za rossonere. Brazilce pa itak morajo poèas že na karnaval poslati
Dolenjska,@PristovnikB kaj je to polar?
Dolenjska,Na košarki sm si natrgu meèno mišico. Išeèm pomilovanje na twitterju :) #pathetic
Dolenjska,@ItaqRina ne še  je pa new york... Na listi. A gatsbya si mogoèe že gledala?
Dolenjska,@GoDavid7 @ZalaZZA @TelekomSlo ti dam majco al' karkoli je že (konkurenène klavzule pa to ;-) jst bi telefon
Dolenjska,@wixy_ a si mogoèe poslušala novo plato od Phaeleha? men še ni uspel pa me zanima èe je OK.. XXYYXX tut še nism èeknu :)
Dolenjska,@SillyInnerVoice a si ziher da nisi hotla reèt lose/lose situacije. Razen . èe ni res vse skup preveè loose :)
Dolenjska,@aklemen absolutno zaslužena  ni dvoma! Samo je res preseneèenje oz. longshot. npr. Ribinsk in stenge na POL so bile brez vseh Nordijk
Dolenjska,Èe ima Janša v zaporu dostop do neta  pol grem jst tud v zapor. Na svobodi ga plaèuješ  v zaporu ga maš zastonj. Fuck logic
Dolenjska,@BlazniPrimoz @mojcau Neki kulskega je treba met na odru. Drgaè si beden ;)
Dolenjska,@sasabatistic haha
Dolenjska,@JsSmRenton Assfleck pa kr dobr zgleda z brado in v batmanovem kostumu. ampak film bo vseeno fail
Dolenjska,@lenci53 always look on the bright side of life al kaj? Imaš pa prav :D èe je ne bom preprièala s svojo super predstavitvijo bom pa z glasom
Dolenjska,Resno? Prou ne morm najdt naslova risanke  ki sem jo gledala po tvju 2 tedna nazaj??
Dolenjska,@savicdomen @pengovsky najhujš je to  da obstaja velika verjetnost  da ga dejansko izvolijo ... zaplankanih ljudi je kr precej :/
Dolenjska,@mitjakandare ni dvakrat za reèt ;) ane
Dolenjska,@Jaka_R2 Yo. Tale stran s katere narocas vidm da ma kr kul stvari. Kolk je postnina? A je preverjena stran? Si ze narocu?
Dolenjska,@LukaD_ saj bi si še skoraj verjel ... jeba  hokej je za zveèer. Sporoè  da ni niè hujšga.
Dolenjska,@klavdijaactual sam da ni zamrzjeno ;)
Dolenjska,@matija10 @GregaBorinc @lisjakm ravno danes ponoè sem izgubil svoj dormeo  ker so moje punce tolk razkomotle  da ni bilo prostora zame
Dolenjska,@PristovnikB okol jurja ja  mal manj mogoce. Pr nas so bl hribcki. Urca pa pol pa se to se mi ni dal:)
Gorenjska,Razturil ene 5 ljudi kot pobegli vlak. Carski filing  ko mors iz sebe spravt vso sranje  ki se nabere tekom tedna. #martialarts4life
Gorenjska,@sivanosoroginja Je pa nekej
Gorenjska,@rjutri ce bi na glas povedala bi me zihr dal na koruzo hihi
Gorenjska,@JsSmRenton sej  jaz morm tud kaj zaslužiti... Zato pa za pol gnara  se prsparas. D
Gorenjska,@StellarGirl_ ce kdo rabi pojasnilo  potem je robot! Fuck 'em all! :*
Gorenjska,@KoMelita jah  men so ble ušeè  zato sm jih tut kupu. pojamram pa zato k niso ble lih zastonj  pa sm paè proubu mal informacijo razširt :/
Gorenjska,O neeeeeeeeeeeeeeeee  dons je žurka v Extremu  kar pomeni skor niè spanja zarad šundra in preèudovito vstajanje 5.30 :S
Gorenjska,@leaathenatabako zdele sem zamudla eno pozo od tamale  ta bi te sele nasmejala  k ravno marele naokoli nisis :-)
Gorenjska,Tale hèerka od Karla je pa direkt iz solarija. No sej Karl pa tud... #soocenje
Gorenjska,@Korljan @petrasovdat @bosstjanz povprašte še za vse debele vodoodporne flomastre  škarje in post it blokce
Gorenjska,@tinakamhi luskan je :-). Meggie bo pa jutri praznovala :-)
Gorenjska,@aleksandertusek @illegall_blonde Ane  pa tolk slušalk in cepkov na trgu :)
Gorenjska,@_Inja_ ja baje da res. Kr ne smem ležat na stolu... kr neki! :)
Gorenjska,@Grossbruder èak. Ti hoèeš reèt da eni ne znajo brat? @skeptiksi
Gorenjska,@Chateebox tud jaz. Sama sta si s kreativnostjo prislžila oz našla potencial. Men na kraj pameti ne bi padlo  da je to lahk tržna niša
Gorenjska,@lajko9 važn  da ni blo zadnjiè! :D
Gorenjska,Jedu hummus. :) Pa ne tistga  k je na vrtu. :P
Gorenjska,@duledoz Šenkan penal je stegnu @Oblakista ... sam odbitk.....
Gorenjska,@leaathenatabako @NatasaMulec @ErikaPlaninsec to morš nežno z obèutkom :)))
Gorenjska,@BrankoChak So ble v redu. Ne pa presežek. #slotalent
Gorenjska,@matevznovak @spletnamladina @zanmahnic prav zdj glej na n.geograficu  pa presodi.
Gorenjska,@TjasaSeme hahaha. Med sihtam mi je piskal ko nor  se bl k ste mi oba accounta spamal ??????
Gorenjska,@tamarapocak haha :D toj dobr vic :) èe pride skos meglo pa take fore :P šala. lepo se mate poj... sm kr fouš
Gorenjska,@UrskaSoncek o jaa
Gorenjska,@mitjaoter Ni blo slab
Gorenjska,@johnko89 so mi zadnjic razlagal nekej v tej smeri  vem pa ne toèno.
Gorenjska,@AirMiran sm ga  3 ure nazaj lol
Gorenjska,@dzorc84 kje je sodnik najdu 5 min? ??
Gorenjska,@JsSmRenton ha ha Evo ti razumes... Pa to se ni tolk boleèe kot veèdnevno nabjanje vseh motorjev  vpitje okoli kaj je notri etc etc
Gorenjska,Men je èist vseen èe smo brez gospodarskega ministra za talanje subvencij ga ne rabimo. Kitajce grem pa lahk tud jaz na letališèe poèakat :D
Gorenjska,@mihahorvat lol  enkat sm pr frendu fotke urejou in je zgleda da neki nasral
Gorenjska,@lenci53 drgaè si pa na kopnem ne na morju :P
Gorenjska,@leaathenatabako jst mam pa naštiman  da je sam muska... nè ne govorijo... dost mam prometnih informacij  pa vremena  pa èrne kronike ....
Gorenjska,Primoèek za uèvrstitev mišk? Eurospin KR # fail
Gorenjska,@jureflux O shit kaj je pa blo majstru? Nasledn tedn more tut moj zlat raznašalec/rovokopalec pod nož....
Gorenjska,@petrasovdat že èekiram online  kaj bom za prihranek kupla :D
Gorenjska,@Klavdi1 ja se jim bo treba upret tkole nas ne bodo kradl
Gorenjska,@ales_gantar to bova pa še vidla
Gorenjska,@Donfarfezi mmmmm kaj bi jz zdele dal za enot tole vrecko:) Kupla sva eno kurc kavo tle dol... k je bl kakab.zjutri rabm kickstart d zalavfam:)
Gorenjska,@aleksandertusek ponudba za reklamo je prišla  na tabliènih raèunalnikih v taxijih  kao 10 sec oglas.. sam èe se nažganci dam vozjio? :D
Gorenjska,Nè grem se mal prešvicat  ker me bo popoldne itak zeblo... Kok bo danes 40? #iLoveSummer
Gorenjska,@Nelly_Fox mhmmmm  za dons mam opravljen  sam se vecerjo na mizo fliknem pol pa pina colada in dopust :-D
Gorenjska,@MasaButara Jst sm ze tko hodila samo zato  ker je blo tok poceni.. Kr neki no  zdej mam res pokvarjen dan :D
Gorenjska,@STA_novice a to je blo  zato toliko siren
Gorenjska,@Tejchy3jest tud
Gorenjska,Un k se je spomnu  da je placevanje poloznic v tusu na blagajni kul ideja  no ne ni. Fuck you.
Gorenjska,@ursahrovat nam veè :-)
Gorenjska,@GobaFunk sam lušte delaš ;D #indijskiorešèki
Gorenjska,@Z3MQP ja  nam pa maljoni tud prov pridejo  namesto da jih futramo po arestih  pol se grejo pa naprej sonèit na svoje jahte :)
Gorenjska,@MyBlueDragoness ha :) dovolijo sam medtem ko jem o tem ne razmišljam :) sej bom skoèu gor na grad pa bo hehe :)
Gorenjska,@ales_gantar @anjagjergek evo zdej vem kaj sem zajebu
Gorenjska,@lemevsek zmotu si se.udba je še vedno tu.samo dobr je skrita.vèeri mi je zamal ušla
Gorenjska,@SturmG hehe niè bat  sej je tud blond bit fajn :)
Gorenjska,Ooo Perwoll ma novo reklamo. Jih pa en cajt zdej ni blo. Al sem jih zgrešila? :-)
Gorenjska,Dej no zj že za mah težijo za 2kg pa to ni res kam smo pršli :(
Gorenjska,Jebeni sodnik Madžar en. Loh bi za @nk_maribor naviju! #kreten
Gorenjska,@mara_sirako korejèki jih tudi nosijo  pa hitlerjugend jih je
Gorenjska,ta tekma je grozna! bolš èe je sploh nebi blo  res!
Gorenjska,@mmiha2 ves da je
Gorenjska,@leaathenatabako sej tisti jingle bells bodo na konc se fajn prav prisli... kuhanka pa odklop :-)
Gorenjska,@PatrickPrelec dobr da na #tvslo1 gledam. So samo omenili  da so ga pošprical in to je to... Ah ta #24(k)ur...
Gorenjska,ZDA ma zlato. Ligety #kralj Eno jim pa lahk prvošèimo. #Vail2015
Gorenjska,Že dve uri sem pokonc ša še zmer se nisem zbudu
Gorenjska,@hovhov haha danes smo mi ogroženi  da jo vidiš lisièko podivjano. Važièka  misli  da se lahk sama sprehaja okol c c c :P @an_imo_pectore
Gorenjska,@jagoda879 he he brez skrbi  tko grdo gledam plavico  da bo kr sama hitr zginla. Prtiskala pa res nism  so dal gor flajstr in to je to
Gorenjska,@leaathenatabako dobr si skrivala to informacijo glede torte ;)
Gorenjska,@NinaGray_ madonis  pa res neki meglen vidm  sploh zjutrej ze ene dva tedna :D
Gorenjska,@S_Korosec lol :D Zakva rabaš gumo? haha
Gorenjska,Po 1 uri konèno najdu dober stream da lahk gledam United  hvala #Siol da ste izklopil Sportklube. Res svaka cast...
Gorenjska,@NinaGray_ ja mogoce raj pejd da saj pregleda da ne bi blo še veèje škode
Gorenjska,@batecc res je! Se jst na kavcu se bolj derem in navijam :) SLO-VE-NI-JA!!
Gorenjska,@PureDestiny o socustvujem! Tud jaz sem ze bla na njih  ko so mi modrostne ven djali :/ hitro okrevaj :*
Gorenjska,@Smotko jah
Gorenjska,@GoranKristan Vrjetno je hotu pokazat  da bi rabu nov avto :)
Gorenjska,@EnergyIgor ne govor... sm tri tedne cakala da ma nocno
Gorenjska,@idratheryoudont ok ti je opravièeno :Psmo bli zdesetktani.. Rop  Hafo pa Bežo so pršli pa neki malga še Klima :) nevem sam sedl mi je reèt:)
Gorenjska,@idratheryoudont tale je se mal bolsa vrjanta :)) https://t.co/8qIKCpuoqU
Gorenjska,@Me_Klaudius itak  to že. A mislš da bi mi dal kiblo alpa dve za s sabo? :)) to bi blo pa hudo! :) @freeeky @LidlSLO
Gorenjska,@leaathenatabako kje pa je danes kj erika
Gorenjska,@ropotarK sej vem... èe je nuja je mus  da se navadiš...
Gorenjska,@Urskitka To ti je zih pršlo ;))
Gorenjska,@lenci53 @darkob @bolfenk1 ne vrm @bolfenk1 vpraš.mogoèe te bo v haubi pelou :)
Gorenjska,@Mauhler Jst bi jo nekam poslov...
Gorenjska,@iDejan83 ne  ker sm naravno svetla in mi ze zdej dela preglavice svetli narastek k se je treba na vsake 2-3 tedne barvat :(
Gorenjska,@lisicamica preveri njegov tvitter account.men je všeè kako on z obilo humorja hendla svoje hejterje.
Gorenjska,@ninnchy Ni tok hudo ;) No... èe bi blo vsak vikend tkole pol bi pa že blo hudo...
Gorenjska,Evo prvi dan v Cairnsu je mim.sweat olimpic's so se zacel.vso izgubleno tekocino danes je treba notr prnest. :) http://t.co/aJ8Iykvhcr
Gorenjska,@sivanosoroginja ubistvu sm pravkar spremenu description k si mi dala tko fajn idejo ;D
Gorenjska,@ookie2 haha jap  ne damo starih in klenih navad :) @petrasovdat @lajnar_EU @PeterSvetina @RokSrakar
Gorenjska,@NinaGray_ @br00dah js se najbl znajdem ne eztv za serije pa torrentz oz piratebay za filme.
Gorenjska,@FuckedUpAlive ja !!!!!!!!!!!!!! omg! hahaaha loh bi šla jest! oz na wc ne pa zapraulat èasa za bedarijo kot so Socialna omrežja!
Gorenjska,@jolandabuh hahaha :) ja bolje je kt pa tist tm... mogoèe bi še uèke gor  pa usta...
Gorenjska,K si tok zjeban  da gres s sihta v delovnih cunjah! Bmk  sej tma pa itk smo na vas  so navajen vsga hudga! \o/
Gorenjska,@krofek hehe ne rabiš niè slovarja  ne skrbi. @SturmG
Gorenjska,@MrRopret a mi zj to še iz kitajšèine prevedeš v butljezik  da te bom zastopla? :)
Gorenjska,@KoMelita hvala lepa :) zdj se pa zares zacne! :)
Gorenjska,Ko rano rani ... je zihr nas otrok.
Gorenjska,@NinaGray_ lol sj je bazen pa to. U izi. Urska na rock? Nism vedla da to poslusa :))
Gorenjska,Balkonèkanje je tud awesome :D
Gorenjska,@SanjaLT si na Soèi že preverila? Mi smo bli vedno zelo zadovoljni  tudi s cateringom.
Gorenjska,@maregrasic hehe  dobre so  dobre. Drgac pa vrhunske fore... mind fuck tko k si reku :))
Gorenjska,@jureflux pojedu bi jih èlovk  ane :-)
