label,text-cat
concrete,"no shorts"
concrete,"no halters"
human,"I"
nonconc,"that"
nonconc,"it"
human,"I"
nonconc,"that"
nonconc,"environment"
human,"I"
human,"I"
human,"I"
human,"I"
human,"anybody"
human,"lot"
human,"bosses"
human,"I"
anim-uncoded,"nuts"
human,"I"
human,"I"
concrete,"pants"
human,"I"
human,"I"
human,"I"
nonconc,"things"
human,"I"
concrete,"and heels"
human,"you"
human,"I"
nonconc,"it"
human,"I"
nonconc,"more"
human,"I"
human,"you"
human,"You"
nonconc,"that"
human,"skirt"
human,"soul"
nonconc,"that"
nonconc,"that"
human,"I"
human,"I"
human,"you"
human,"I"
human,"you"
human,"I"
concrete,"pants"
human,"I"
concrete,"pair"
concrete,"jeans"
human,"you"
human,"I"
concrete,"pants"
human,"I"
time,"today"
human,"I"
concrete,"and"
concrete,"pair"
human,"you"
concrete,"dress slacks"
concrete,"peach top"
human,"you"
concrete,"not dress"
human,"I"
nonconc,"stuff"
nonconc,"that"
human,"you"
human,"you"
human,"you"
human,"you"
concrete,"business suits"
nonconc,"success"
time,"everyday"
human,"you"
human,"management"
nonconc,"that"
nonconc,"that"
human,"you"
human,"I"
human,"they"
human,"You"
human,"I"
human,"lot"
human,"managers"
human,"they"
concrete,"jeans"
human,"you"
nonconc,"that"
nonconc,"That"
human,"I"
nonconc,"that"
nonconc,"way"
nonconc,"it"
nonconc,"It"
human,"you"
human,"you"
human,"they"
human,"engineers"
human,"who"
human,"they"
human,"they"
human,"you"
concrete,"suit"
nonconc,"it"
human,"people"
human,"they"
human,"you"
nonconc,"it"
human,"me"
human,"you"
human,"this guy"
human,"I"
nonconc,"what kind"
nonconc,"money"
human,"he"
human,"I"
nonconc,"it"
nonconc,"it"
human,"you"
nonconc,"It"
nonconc,"It"
nonconc,"it"
human,"I"
nonconc,"it"
nonconc,"it"
time,"this week"
human,"you"
human,"I"
human,"you"
nonconc,"what"
nonconc,"It"
nonconc,"ninety-six"
time,"yesterday"
human,"we"
nonconc,"record"
time,"yesterday"
time,"today"
nonconc,"wind"
nonconc,"temperature"
human,"I"
nonconc,"it"
nonconc,"sixty-nine"
nonconc,"that"
nonconc,"it"
time,"yesterday"
concrete,"no rain"
time,"month"
human,"I"
concrete,"The ground"
concrete,"everything"
nonconc,"bloom"
nonconc,"yard work"
concrete,"ground"
human,"I"
nonconc,"it"
nonconc,"allergies"
human,"we"
nonconc,"lot"
nonconc,"allergies"
concrete,"Everything"
nonconc,"weather"
human,"I"
human,"lot"
human,"people"
nonconc,"spring fever"
human,"lot"
human,"people"
nonconc,"work"
human,"you"
nonconc,"and"
nonconc,"golfing reasons"
nonconc,"things"
nonconc,"that"
concrete,"No snow"
nonconc,"it"
place,"areas"
anim-uncoded,"course"
human,"we"
time,"hours"
place,"border"
nonconc,"It"
human,"me"
human,"I"
place,"Dallas"
time,"three years"
human,"I"
nonconc,"wind"
time,"all time"
nonconc,"It"
human,"I"
anim-uncoded,"any"
human,"I"
human,"you"
time,"day"
human,"I"
nonconc,"wind"
human,"you"
nonconc,"school"
place,"Indiana"
nonconc,"Purdue"
human,"I"
human,"brother"
human,"that"
place,"South Bend"
place,"Indiana"
human,"I"
human,"I"
time,"eight years"
human,"I"
human,"I"
nonconc,"school"
nonconc,"Notre Dame"
human,"I"
human,"I"
place,"New Mexico"
human,"I"
place,"New Mexico"
human,"we"
place,"South Bend"
time,"eight years"
place,"Tennessee"
human,"I"
time,"thirteen years"
place,"Dallas"
time,"years"
human,"my father"
org,"Air Force"
nonconc,"it"
human,"you"
human,"I"
nonconc,"it"
human,"you"
human,"you"
nonconc,"conversation"
human,"you"
org,"Texas Instruments"
human,"I"
org,"Texas Instruments"
human,"I"
human,"engineer"
org,"they"
nonconc,"this"
human,"you"
human,"people"
nonconc,"that"
human,"I"
org,"we"
human,"somebody"
place,"Maryland"
human,"I"
org,"we"
org,"TI"
place,"Maryland"
nonconc,"letter"
human,"'s"
human,"I"
human,"I"
nonconc,"it"
human,"I"
nonconc,"cuts"
human,"I"
nonconc,"it"
time,"your time"
nonconc,"conversation"
nonconc,"it"
nonconc,"it"
concrete,"waste water"
nonconc,"care"
human,"I"
org,"air division"
org,"we"
nonconc,"anything"
nonconc,"that"
concrete,"stack"
concrete,"building"
human,"we"
human,"customers"
human,"that"
nonconc,"concerns"
anim-uncoded,"their"
nonconc,"work place"
human,"we"
nonconc,"care"
nonconc,"that"
org,"our department"
org,"We"
nonconc,"care"
nonconc,"everything"
concrete,"Waste water"
concrete,"waste"
nonconc,"recycling"
nonconc,"air"
org,"our division"
org,"we"
nonconc,"care"
place,"Dallas area"
anim-uncoded,"course"
org,"we"
concrete,"plants"
org,"we"
nonconc,"air modeling"
human,"I"
nonconc,"care"
nonconc,"air modeling"
place,"Dallas area"
nonconc,"What"
org,"we"
org,"we"
nonconc,"weather station"
org,"we"
nonconc,"all"
nonconc,"this information"
human,"you"
nonconc,"temperature"
nonconc,"wind speed"
nonconc,"wind direction"
org,"we"
nonconc,"data base"
nonconc,"data base"
org,"we"
nonconc,"and"
nonconc,"every chemical"
place,"site"
nonconc,"its concentration"
nonconc,"anything"
human,"God"
human,"you"
nonconc,"or"
nonconc,"building explosion"
nonconc,"something"
org,"we"
nonconc,"chemicals"
concrete,"that building"
nonconc,"weather station"
human,"we"
nonconc,"what"
nonconc,"four seasons"
time,"week"
human,"We"
nonconc,"highs"
nonconc,"seventy-two"
nonconc,"lows"
nonconc,"twenties"
human,"I"
nonconc,"that"
nonconc,"The flu"
nonconc,"or"
nonconc,"flu"
nonconc,"collar flu"
human,"you"
human,"I"
human,"I"
human,"we"
nonconc,"weather"
nonconc,"It"
time,"this time"
time,"year"
human,"we"
concrete,"lot"
concrete,"green"
human,"you"
concrete,"grass"
human,"you"
human,"you"
concrete,"your lawn"
human,"you"
concrete,"spark plug"
concrete,"something"
concrete,"those lines"
nonconc,"it"
human,"you"
concrete,"spark plug"
human,"you"
human,"we"
nonconc,"spring"
human,"I"
human,"we"
nonconc,"winter"
human,"we"
concrete,"no snow"
human,"We"
concrete,"inches"
time,"winter"
time,"this year"
time,"year"
human,"we"
concrete,"inches accumulation"
nonconc,"it"
time,"this time"
time,"year"
nonconc,"that regard"
nonconc,"it"
human,"I"
human,"you"
nonconc,"ninety-four degrees"
human,"I"
human,"I"
time,"this morning"
place,"San Antonio"
nonconc,"it"
nonconc,"nineties"
time,"yesterday"
human,"I"
time,"six years"
nonconc,"school"
place,"Indiana"
place,"flatlands"
nonconc,"it"
nonconc,"that way"
time,"every day"
time,"day"
nonconc,"wind"
nonconc,"miles"
time,"and winter"
human,"you"
nonconc,"it"
human,"I"
human,"I"
human,"we"
nonconc,"winter"
place,"this area"
place,"country"
nonconc,"Purdue"
human,"you"
place,"that area"
human,"I"
human,"I"
human,"I"
nonconc,"Tennessee"
human,"you"
human,"I"
human,"I"
human,"I"
org,"government"
human,"I"
human,"I"
time,"sixteen years"
human,"I"
nonconc,"this"
nonconc,"my conversation"
nonconc,"this series"
human,"I"
nonconc,"call"
time,"night"
human,"I"
nonconc,"identification number"
human,"I"
human,"Jack Godfrey"
time,"today"
human,"him"
nonconc,"what"
nonconc,"it"
human,"I"
nonconc,"call"
time,"evening"
human,"I"
nonconc,"line"
anim-uncoded,"there"
human,"I"
human,"we"
human,"I"
human,"I"
org,"T E"
human,"I"
concrete,"application"
human,"Jack"
human,"I"
human,"Jack"
time,"some time"
human,"I"
nonconc,"processing business"
time,"number"
time,"years"
human,"I"
human,"speaker"
nonconc,"this"
human,"I"
human,"I"
human,"you"
human,"nothing"
human,"or"
human,"business representative"
human,"government services"
human,"I"
human,"speaker"
nonconc,"type"
nonconc,"activities"
human,"I"
nonconc,"and and"
nonconc,"reason"
nonconc,"this"
nonconc,"program"
human,"I"
human,"I"
human,"speaker"
human,"We"
nonconc,"weather"
human,"I"
nonconc,"that"
nonconc,"what"
human,"we"
nonconc,"engineering"
nonconc,"that"
nonconc,"regard"
nonconc,"or"
nonconc,"place engineering"
human,"you"
nonconc,"place environment"
human,"I"
human,"I"
nonconc,"call"
time,"evening"
nonconc,"recycling"
nonconc,"community"
nonconc,"The call"
human,"I"
human,"I"
nonconc,"it"
human,"I"
nonconc,"that"
human,"I"
human,"friend"
human,"who"
human,"planner"
human,"city planner"
nonconc,"one"
human,"he"
nonconc,"city districts"
nonconc,"computer modeling"
nonconc,"one"
human,"he"
nonconc,"inputs"
human,"engineer"
human,"I"
nonconc,"that"
human,"we"
nonconc,"music"
human,"you"
nonconc,"or or"
nonconc,"rock"
nonconc,"rock"
nonconc,"which kind"
human,"seventies baby"
nonconc,"it"
nonconc,"disco"
nonconc,"it"
human,"they"
human,"and"
human,"Doors"
human,"Led Zepplin"
nonconc,"that"
human,"Rolling Stones"
nonconc,"that"
human,"they"
human,"Pink Floyd"
human,"we"
nonconc,"some things"
nonconc,"it"
human,"I"
nonconc,"spectrum"
human,"I"
human,"you"
human,"I"
nonconc,"or"
nonconc,"metal"
nonconc,"rock"
human,"We"
nonconc,"what"
human,"they"
nonconc,"rock"
anim-uncoded,"example"
human,"'s"
nonconc,"Bad Company"
nonconc,"what"
human,"they"
anim-uncoded,"example"
human,"D C"
human,"you"
human,"them"
nonconc,"stuff"
nonconc,"that"
nonconc,"that"
nonconc,"rock"
human,"Cinderella"
nonconc,"rock"
nonconc,"metal"
anim-uncoded,"example"
human,"they"
nonconc,"what"
human,"bands"
nonconc,"it"
nonconc,"rock"
nonconc,"It"
nonconc,"metal"
nonconc,"all"
human,"they"
human,"they"
concrete,"this guitar"
human,"they"
concrete,"guitar"
concrete,"guitar"
nonconc,"what"
human,"everybody"
nonconc,"music"
human,"they"
human,"they"
human,"each"
human,"they"
human,"each"
concrete,"their shoulders"
human,"you"
human,"people"
nonconc,"what"
human,"you"
human,"you"
concrete,"stage"
human,"top"
human,"these people"
human,"I"
nonconc,"that music"
nonconc,"that"
nonconc,"what"
human,"they"
nonconc,"that"
nonconc,"what"
human,"some people"
nonconc,"metal"
nonconc,"difference"
human,"I"
nonconc,"and"
nonconc,"rock"
nonconc,"metal"
nonconc,"lyrics"
nonconc,"metal"
nonconc,"words"
nonconc,"metal"
human,"you"
nonconc,"And and"
nonconc,"suicide"
human,"people"
nonconc,"stuff"
nonconc,"that"
nonconc,"rock"
human,"they"
nonconc,"that"
human,"they"
nonconc,"life"
human,"Reich"
human,"Queen 's"
human,"you"
human,"them"
human,"I"
human,"Reich"
human,"Queen 's"
human,"you"
human,"Queen"
nonconc,"what"
nonconc,"it"
nonconc,"A Night"
nonconc,"The Opera"
human,"they"
human,"'s"
nonconc,"one"
human,"they"
nonconc,"opera"
nonconc,"background"
nonconc,"Bohemian Rhapsody"
nonconc,"that"
human,"I"
nonconc,"that"
time,"day"
nonconc,"radio"
human,"I"
nonconc,"it"
human,"I"
human,"I"
nonconc,"that song"
human,"they"
nonconc,"that record"
human,"they"
human,"everybody"
human,"they"
human,"they"
nonconc,"C D"
human,"I"
concrete,"it"
nonconc,"what"
human,"I"
nonconc,"Rolling Stones"
human,"I"
nonconc,"stuff"
anim-uncoded,"example"
human,"I"
nonconc,"Phil Collins"
nonconc,"An Genesis"
nonconc,"what"
human,"Phil Collins"
human,"I"
nonconc,"money"
nonconc,"lot"
nonconc,"money"
nonconc,"this"
human,"he"
anim-uncoded,"example"
nonconc,"his record"
nonconc,"Jacket Required"
nonconc,"That"
nonconc,"it"
nonconc,"his way"
human,"he"
human,"I"
nonconc,"lot"
nonconc,"money"
human,"he"
nonconc,"Invisible Touch"
nonconc,"Genesis"
nonconc,"that"
human,"I"
human,"Phil Collins"
human,"I"
human,"him"
human,"I"
human,"him"
human,"I"
human,"you"
human,"you"
time,"this time"
human,"these people"
human,"you"
human,"you"
nonconc,"this stuff"
nonconc,"that"
nonconc,"what"
human,"you"
nonconc,"what"
human,"you"
nonconc,"it"
nonconc,"one hit"
nonconc,"that"
nonconc,"what"
human,"me"
human,"you"
nonconc,"Doors movie"
human,"I"
nonconc,"it"
nonconc,"it"
human,"you"
nonconc,"it"
human,"I"
nonconc,"and"
human,"Siskel"
human,"Ebert"
human,"you"
human,"those guys"
nonconc,"that"
nonconc,"movies"
human,"they"
human,"both"
nonconc,"movie"
human,"They"
nonconc,"music"
nonconc,"it"
human,"me"
time,"sixties"
nonconc,"stuff"
nonconc,"that"
human,"one"
human,"them"
nonconc,"everything"
human,"I"
nonconc,"it"
nonconc,"thumbs down"
human,"they"
nonconc,"end"
nonconc,"movie"
nonconc,"music"
nonconc,"that"
nonconc,"it"
human,"you"
human,"I"
time,"hundred sixty-nine"
human,"I"
human,"me"
human,"you"
human,"I"
nonconc,"it"
nonconc,"sixties music"
nonconc,"lot"
human,"I"
nonconc,"what"
nonconc,"lot"
nonconc,"seventies music"
human,"You"
human,"I"
human,"I"
human,"you"
concrete,"your pants"
human,"you"
nonconc,"college"
nonconc,"that"
human,"they"
time,"seventies"
nonconc,"lowest point"
nonconc,"progression"
nonconc,"history"
nonconc,"everything"
nonconc,"it"
nonconc,"nothing"
time,"seventies"
nonconc,"Everything"
time,"sixties"
time,"seventies"
human,"I"
nonconc,"what"
time,"they"
human,"you"
nonconc,"it"
time,"eighties"
nonconc,"or"
nonconc,"years"
human,"you"
nonconc,"technology years"
mac,"and"
mac,"all computers"
mac,"stuff"
time,"seventies"
nonconc,"nothing"
human,"I"
human,"nobody"
nonconc,"it"
human,"I"
human,"you"
nonconc,"picture"
human,"John Travolta"
nonconc,"what"
nonconc,"it"
nonconc,"NIGHT FEVER"
human,"Him"
nonconc,"that"
nonconc,"example"
nonconc,"history"
human,"we"
time,"nineteen sixty-nine"
human,"they"
nonconc,"step"
concrete,"moon"
time,"nineteen eighties"
nonconc,"what"
nonconc,"middle"
human,"you"
nonconc,"anything"
nonconc,"that"
human,"I"
human,"everybody"
nonconc,"it"
human,"they"
nonconc,"that"
human,"they"
nonconc,"it"
human,"I"
human,"I"
nonconc,"it"
time,"times"
human,"'s"
human,"we"
time,"seven minutes"
human,"I"
human,"you"
nonconc,"what"
human,"you"
human,"you"
human,"family"
human,"I"
nonconc,"fun"
nonconc,"this"
nonconc,"It"
human,"I"
nonconc,"stuff"
nonconc,"that"
time,"seventies"
nonconc,"that"
human,"I"
nonconc,"that"
nonconc,"what"
human,"I"
nonconc,"that kind"
nonconc,"music"
human,"I"
nonconc,"that kind"
nonconc,"music"
nonconc,"rock"
human,"you"
nonconc,"Zepplin type"
human,"I"
nonconc,"their concert"
time,"year"
human,"they"
human,"I"
human,"them"
human,"I"
nonconc,"music"
human,"I"
nonconc,"what kind"
nonconc,"music"
nonconc,"what kind"
nonconc,"metal"
human,"we"
nonconc,"What"
human,"me"
nonconc,"some examples"
nonconc,"Bad Company"
nonconc,"that"
human,"D C"
human,"I"
human,"I"
nonconc,"that"
nonconc,"metal"
human,"I"
human,"I"
human,"you"
nonconc,"metal"
human,"I"
human,"Cinderella"
human,"you"
human,"I"
human,"Cinderella"
human,"I"
human,"D C"
human,"I"
nonconc,"that"
human,"I"
nonconc,"that"
nonconc,"kind"
nonconc,"music"
nonconc,"that"
human,"you"
anim-uncoded,"course"
human,"you"
human,"Queen"
nonconc,"that"
nonconc,"what"
human,"you"
human,"Queen"
human,"I"
nonconc,"that"
nonconc,"one"
nonconc,"that"
human,"They"
nonconc,"some stuff"
nonconc,"that"
human,"Stones"
human,"I"
nonconc,"That"
nonconc,"older stuff"
nonconc,"best"
nonconc,"it"
nonconc,"stuff"
nonconc,"and roll"
time,"today 's"
nonconc,"which"
human,"I"
nonconc,"and roll"
time,"today 's"
human,"I"
human,"I"
human,"I"
nonconc,"it"
human,"you"
nonconc,"it"
nonconc,"it"
human,"you"
nonconc,"that kind"
nonconc,"music"
nonconc,"seventies music"
human,"I"
nonconc,"disco"
human,"I"
nonconc,"disco"
human,"I"
nonconc,"disco"
nonconc,"that"
nonconc,"That"
human,"I"
human,"I"
time,"seventies"
time,"and"
time,"seventy-five"
time,"seventy-nine"
time,"my era"
human,"I"
human,"I"
human,"I"
nonconc,"school"
time,"seventy-eight"
human,"you"
time,"seventy-eight"
human,"you"
nonconc,"rock"
human,"you"
human,"I"
nonconc,"disco"
nonconc,"that"
nonconc,"what"
human,"I"
nonconc,"disco"
time,"my time"
nonconc,"music"
nonconc,"That"
human,"You"
human,"I"
nonconc,"that"
time,"disco years"
nonconc,"that"
nonconc,"what"
human,"they"
nonconc,"them"
nonconc,"That"
nonconc,"Vietnam"
human,"You"
nonconc,"that"
human,"I"
nonconc,"track"
human,"I"
nonconc,"middle"
nonconc,"supper"
nonconc,"it"
nonconc,"deal"
human,"I"
nonconc,"it"
nonconc,"it"
human,"I"
human,"somebody"
human,"me"
time,"night"
human,"I"
nonconc,"my number"
human,"I"
nonconc,"it"
time,"today"
human,"you"
nonconc,"it"
human,"I"
human,"them"
human,"I"
time,"this time"
human,"Diana"
human,"you"
human,"all"
human,"family"
time,"these days"
human,"you"
human,"all"
human,"family"
time,"these days"
human,"all"
human,"you"
human,"you"
nonconc,"home"
human,"I"
nonconc,"it"
nonconc,"it"
human,"I"
nonconc,"that way"
human,"you"
nonconc,"break"
human,"we"
human,"family"
human,"that"
nonconc,"It"
human,"you"
nonconc,"phone calls"
nonconc,"that"
nonconc,"it"
nonconc,"that"
nonconc,"what"
human,"we"
nonconc,"things"
human,"youngest one"
human,"me"
time,"months"
human,"she"
time,"age"
human,"she"
nonconc,"That"
nonconc,"that"
nonconc,"thrill"
human,"them"
nonconc,"that"
human,"you"
place,"it"
place,"Science Place"
human,"we"
human,"we"
time,"couple"
time,"weeks"
human,"we"
human,"I"
anim-uncoded,"there"
place,"and"
place,"Place One"
place,"Place Two"
human,"We"
human,"I"
place,"it"
place,"Place Two"
place,"The one"
human,"we"
nonconc,"thing"
nonconc,"that"
nonconc,"my mind"
place,"place area"
human,"kid 's"
human,"they"
place,"that"
nonconc,"that"
nonconc,"fun"
place,"It"
nonconc,"bit"
nonconc,"ways"
nonconc,"That"
nonconc,"That"
human,"you"
place,"and Campbell"
nonconc,"That"
human,"I"
human,"we"
nonconc,"that"
human,"they"
human,"you"
concrete,"tokens"
nonconc,"everything"
nonconc,"That"
nonconc,"fun"
human,"I"
nonconc,"some ideas"
human,"you"
human,"I"
human,"I"
human,"we"
time,"five minutes"
human,"I"
nonconc,"that"
nonconc,"It"
human,"you"
human,"I"
nonconc,"your suggestions"
human,"me"
human,"we"
human,"you"
place,"all kinds"
place,"places"
human,"we"
nonconc,"dinner"
human,"we"
human,"kids"
place,"park"
human,"you"
human,"my husband"
time,"time"
nonconc,"something"
human,"we"
human,"them"
place,"zoo"
human,"you"
human,"we"
nonconc,"everything"
human,"we"
nonconc,"family"
human,"I"
nonconc,"it"
human,"you"
human,"my husband"
time,"time"
human,"kids"
human,"you"
human,"he"
human,"them"
human,"them"
human,"they"
time,"time"
human,"him"
human,"we"
human,"our kids"
nonconc,"as much"
human,"we"
place,"home"
human,"you"
human,"we"
time,"Monday nights"
human,"we"
nonconc,"it"
nonconc,"home evening"
human,"you"
nonconc,"lessons"
human,"them"
human,"you"
nonconc,"things"
human,"our family"
human,"you"
human,"them"
human,"their grandparents"
nonconc,"something"
nonconc,"that"
concrete,"pictures"
human,"them"
human,"they"
human,"them"
human,"we"
nonconc,"all kinds"
nonconc,"things"
nonconc,"that"
human,"we"
human,"you"
nonconc,"way"
human,"they"
human,"their grandparents"
nonconc,"pictures"
human,"you"
human,"you"
human,"we"
place,"park"
human,"we"
place,"backyard"
human,"you"
nonconc,"and"
human,"me"
place,"home"
nonconc,"one income"
human,"you"
human,"you"
nonconc,"this lot"
nonconc,"money"
nonconc,"lot"
human,"you"
nonconc,"things"
human,"you"
nonconc,"more fun"
human,"you"
human,"You"
human,"kids"
nonconc,"it"
concrete,"cream cone"
human,"you"
concrete,"bag"
concrete,"M 's"
nonconc,"something"
nonconc,"that"
human,"they"
nonconc,"that"
nonconc,"lot"
nonconc,"fun"
human,"we"
time,"as time"
human,"we"
human,"We"
human,"you"
time,"our weekends"
human,"our children"
human,"we"
human,"you"
time,"one evening"
nonconc,"something"
time,"day"
human,"you"
time,"it"
human,"our kids"
human,"they"
nonconc,"church"
human,"us"
nonconc,"that"
nonconc,"what"
human,"kids"
nonconc,"that"
human,"I"
place,"which one"
human,"we"
time,"it"
time,"year"
human,"we"
human,"they"
nonconc,"lot"
nonconc,"fun"
anim-uncoded,"there"
place,"some petting"
human,"you"
human,"I"
org,"it"
org,"Country Farms"
human,"you"
place,"farm"
place,"that"
human,"you"
human,"kids"
animal,"animals"
nonconc,"stuff"
place,"That"
place,"Plano Road"
place,"it"
place,"Richardson"
human,"you"
place,"Plano Road"
place,"it"
place,"and"
place,"Campbell"
place,"Plano Road"
nonconc,"that"
nonconc,"lot"
nonconc,"fun"
org,"They"
nonconc,"tours"
human,"kids"
nonconc,"that"
nonconc,"lot"
nonconc,"fun"
human,"you"
human,"we"
human,"them"
place,"Showbiz"
human,"they"
nonconc,"it"
place,"McDonald 's"
human,"you"
human,"they"
concrete,"food"
human,"they"
anim-uncoded,"There"
place,"another place"
place,"Mesquite"
nonconc,"Monkey Business"
place,"it"
place,"fun park"
place,"it"
concrete,"bunch"
concrete,"rides"
human,"kids"
human,"parents"
time,"week"
nonconc,"it"
nonconc,"dollars admission"
human,"child"
time,"all day"
place,"petting farm"
place,"one"
place,"Mesquite"
oanim,"it"
human,"kids"
nonconc,"time"
human,"you"
human,"you"
nonconc,"that admission"
nonconc,"all rides"
human,"You"
anim-uncoded,"course"
org,"they"
mix_an,"and"
nonconc,"video games"
human,"you"
concrete,"quarter rides"
human,"you"
nonconc,"stuff"
nonconc,"that"
human,"they"
nonconc,"that"
nonconc,"lot"
nonconc,"fun"
human,"You"
nonconc,"birthday parties"
human,"I"
nonconc,"that"
nonconc,"Showbiz Pizza"
anim-uncoded,"there"
nonconc,"more"
human,"them"
human,"they"
nonconc,"lot"
nonconc,"fun"
human,"we"
nonconc,"lot"
nonconc,"things"
human,"family"
human,"you"
nonconc,"that"
nonconc,"it"
human,"you"
nonconc,"no problem"
nonconc,"care"
anim-uncoded,"matter"
anim-uncoded,"fact"
human,"I"
nonconc,"television"
human,"I"
nonconc,"and"
nonconc,"comedies"
nonconc,"mysteries"
human,"us"
nonconc,"access"
human,"we"
nonconc,"that"
anim-uncoded,"course"
nonconc,"television"
human,"I"
human,"television watcher"
nonconc,"any respect"
nonconc,"watching"
nonconc,"what"
human,"I"
nonconc,"and"
nonconc,"news"
nonconc,"whatever"
nonconc,"television"
nonconc,"Any kind"
human,"I"
nonconc,"performances"
nonconc,"that regard"
anim-uncoded,"matter"
anim-uncoded,"fact"
org,"Turner Broadcasting"
nonconc,"all"
nonconc,"Bond movies"
time,"every night"
time,"this week"
human,"I"
nonconc,"Bond movies"
time,"this week"
org,"they"
time,"this moment"
nonconc,"it"
nonconc,"appearance"
human,"Roger Moore"
human,"oh seven"
nonconc,"that"
human,"I"
nonconc,"that"
time,"today"
human,"he"
nonconc,"some"
nonconc,"movies"
human,"he"
nonconc,"his movies"
human,"Sean Connery"
nonconc,"look"
human,"you"
human,"you"
nonconc,"it"
time,"or"
time,"year"
time,"year"
human,"he"
human,"or"
human,"sexiest actor"
nonconc,"movies"
nonconc,"something"
human,"I"
human,"man"
human,"you"
human,"we"
nonconc,"and"
nonconc,"B S"
human,"I"
human,"I"
human,"you"
nonconc,"chance"
nonconc,"it"
nonconc,"B S"
nonconc,"series"
nonconc,"That"
nonconc,"Interior Minister"
nonconc,"it"
nonconc,"comedy"
nonconc,"Interior Minister"
place,"England"
human,"and and"
human,"secretary"
org,"bureaucracy"
nonconc,"all that"
human,"I"
human,"I"
human,"television watcher"
human,"I"
human,"I"
anim-uncoded,"bit"
human,"I"
nonconc,"novels"
nonconc,"all stuff"
nonconc,"what"
human,"you"
nonconc,"What kind"
nonconc,"work"
human,"you"
org,"T I"
human,"I"
human,"two people"
human,"who"
org,"T I"
human,"I"
human,"I"
nonconc,"that"
nonconc,"something"
human,"we"
human,"all"
human,"I"
org,"T E"
place,"Maryland"
human,"I"
human,"I"
nonconc,"it"
human,"I"
human,"you"
org,"they"
nonconc,"data base"
nonconc,"voice processing"
nonconc,"that"
nonconc,"my field"
nonconc,"work"
human,"I"
human,"people"
org,"T I"
human,"who"
nonconc,"this"
human,"I"
nonconc,"it"
human,"I"
human,"them"
human,"I"
human,"You"
nonconc,"forms"
nonconc,"et cetera"
human,"We"
nonconc,"television shows"
human,"I"
nonconc,"That"
human,"you"
nonconc,"it"
nonconc,"that way"
human,"I"
nonconc,"what"
human,"they"
anim-uncoded,"there"
nonconc,"deal"
nonconc,"truth"
nonconc,"interpretation"
nonconc,"that"
nonconc,"writing"
nonconc,"Bible"
nonconc,"itself"
nonconc,"James Version"
nonconc,"what"
nonconc,"it"
human,"committee"
nonconc,"translation"
nonconc,"so much"
nonconc,"translation"
nonconc,"most"
nonconc,"translations"
nonconc,"Greek"
anim-uncoded,"example"
nonconc,"Greek"
anim-uncoded,"there"
nonconc,"seven words"
nonconc,"love"
human,"you"
anim-uncoded,"there"
nonconc,"and"
nonconc,"one word"
nonconc,"love"
human,"your brother"
nonconc,"one word"
nonconc,"love"
human,"your wife"
nonconc,"one word"
human,"you"
nonconc,"love"
human,"your father"
nonconc,"that sort"
nonconc,"thing"
nonconc,"those types"
nonconc,"interpretations"
nonconc,"difference"
human,"one"
nonconc,"Bible"
nonconc,"what"
nonconc,"it"
nonconc,"that"
human,"you"
human,"you"
nonconc,"it"
human,"they"
nonconc,"it"
anim-uncoded,"there"
nonconc,"much fact"
nonconc,"histories"
nonconc,"that"
time,"that time"
nonconc,"that"
nonconc,"majority"
nonconc,"it"
human,"you"
nonconc,"it"
human,"you"
nonconc,"it"
human,"You"
nonconc,"it"
human,"you"
human,"you"
nonconc,"it"
nonconc,"it"
human,"you"
nonconc,"it"
nonconc,"that way"
human,"you"
nonconc,"V show"
nonconc,"way"
human,"you"
nonconc,"Bible"
nonconc,"that"
human,"we"
nonconc,"what"
human,"we"
human,"I"
anim-uncoded,"there"
nonconc,"time limit"
nonconc,"this"
human,"I"
human,"'s"
nonconc,"it"
human,"you"
nonconc,"evening"
nonconc,"my show"
nonconc,"MASTERPIECE THEATRE"
nonconc,"it"
time,"time"
human,"I"
nonconc,"that"
human,"anybody"
human,"I"
human,"anybody"
human,"who"
nonconc,"it"
human,"you"
nonconc,"any chance"
human,"You"
human,"you"
human,"I"
nonconc,"mysteries"
nonconc,"that"
nonconc,"what"
human,"you"
nonconc,"That"
human,"I"
human,"you"
nonconc,"that"
nonconc,"reason"
human,"I"
nonconc,"both"
nonconc,"those programs"
nonconc,"they"
nonconc,"books"
nonconc,"plots"
human,"you"
nonconc,"sitcoms"
nonconc,"T V"
human,"Me"
human,"you"
nonconc,"this"
nonconc,"that"
nonconc,"scream"
human,"I"
human,"him"
human,"he"
human,"my hero"
anim-uncoded,"fact"
human,"I"
human,"Sean Connery"
time,"this day"
human,"he"
nonconc,"it"
human,"he"
human,"I"
nonconc,"his accent"
human,"he"
nonconc,"movies"
nonconc,"that"
human,"he"
human,"He"
human,"he"
nonconc,"my vote"
human,"I"
nonconc,"what"
nonconc,"that"
human,"I"
nonconc,"it"
time,"times"
nonconc,"It"
nonconc,"scream"
human,"I"
nonconc,"bed"
human,"I"
time,"morning"
human,"I"
org,"they"
nonconc,"those"
nonconc,"that"
human,"I"
human,"you"
nonconc,"this"
nonconc,"It"
nonconc,"DOCTOR WHO"
time,"Saturday nights"
nonconc,"it"
anim-uncoded,"course"
human,"I"
nonconc,"it"
human,"I"
org,"they"
nonconc,"it"
time,"time"
nonconc,"it"
human,"I"
human,"Payroll Clerk"
human,"accounting clerk"
human,"I"
human,"friend"
